,A,E,F,H,I,K,L,M,N,T,V,W,X,Y,Z
EP1_0024,0,80,80,42,56,0,9,0,0,64,0,0,0,0,0
EP1_0025,0,80,80,58,80,0,9,0,0,6,0,0,0,0,0
EP1_0026,80,0,22,0,80,0,80,0,0,6,0,0,0,0,0
EP1_0027,0,58,80,0,80,27,9,0,0,0,0,0,0,0,0
EP1_0028,7,68,80,0,0,0,9,0,0,0,80,0,29,0,52
EP1_0029,0,80,80,0,0,80,9,0,0,0,0,0,0,0,0
EP1_0030,0,68,65,20,56,0,9,0,0,0,0,0,0,0,0
EP1_0031,39,80,80,0,80,0,80,0,0,0,80,0,70,0,56
EP1_0032,39,68,41,0,0,0,65,0,0,0,0,0,0,0,0
EP1_0033,0,80,56,0,0,0,9,0,0,0,0,0,0,0,0
EP1_0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP1_0035,0,80,80,0,24,0,9,0,0,16,41,0,0,0,52
EP1_0036,0,46,61,0,0,0,9,0,0,0,0,0,0,0,0
EP1_0037,0,80,80,80,80,0,9,0,0,25,0,0,0,0,0
EP1_0038,0,80,80,55,37,0,9,0,0,0,0,0,0,0,0
EP1_0039,0,80,22,0,80,0,9,0,0,6,41,0,0,0,14
EP1_0040,0,80,80,0,0,68,9,0,0,16,0,0,0,0,0
EP1_0041,0,80,80,0,80,0,9,0,0,0,0,0,0,0,0
EP1_0042,0,58,80,0,0,0,9,0,0,6,0,0,0,0,0
EP1_0043,0,34,56,80,80,80,9,0,0,0,0,0,0,0,0
EP1_0044,80,80,80,0,80,0,80,0,0,6,80,0,0,0,0
EP1_0045,0,58,58,0,0,0,80,0,0,18,0,0,0,0,0
EP1_0046,0,22,34,0,43,0,9,0,0,0,0,0,0,0,0
EP1_0047,0,80,80,0,80,0,9,0,0,0,0,0,0,0,0
EP1_0048,0,80,80,0,0,0,9,0,0,6,0,0,0,0,0
EP1_0049,38,68,65,0,0,0,9,0,0,0,0,0,0,0,0
FP1_0000,0,0,80,0,24,0,0,0,0,6,0,0,0,0,0
FP1_0001,0,0,80,0,80,0,0,0,0,19,80,0,0,0,0
FP1_0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0003,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
FP1_0004,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0005,78,0,80,20,80,0,0,80,0,0,80,0,0,0,0
FP1_0006,0,0,22,0,80,12,0,0,0,0,10,0,0,0,0
FP1_0007,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0008,0,0,80,0,80,0,0,0,0,18,49,0,0,0,0
FP1_0009,0,80,80,0,0,0,9,0,0,0,0,0,0,0,0
FP1_0010,0,0,80,0,13,0,0,0,0,0,80,0,0,0,0
FP1_0011,0,0,80,0,0,0,0,0,0,0,39,0,0,0,0
FP1_0012,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0013,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0014,0,0,65,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0015,0,24,56,0,43,0,0,0,0,0,0,0,0,0,0
FP1_0016,0,0,80,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0017,0,0,37,0,0,0,0,0,0,16,0,0,0,0,0
FP1_0018,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0019,0,0,56,0,24,0,0,0,0,25,0,0,0,0,0
FP1_0020,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0021,0,0,80,0,24,0,0,0,0,35,0,0,0,0,0
FP1_0022,0,0,34,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0023,0,0,58,0,0,0,0,0,0,6,0,0,0,0,0
FP1_0024,0,0,80,0,80,0,0,0,0,0,49,0,0,80,0
FP1_0025,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0026,0,0,80,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0027,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0028,0,0,0,0,80,0,0,0,0,6,80,0,0,0,0
FP1_0029,0,0,0,0,0,0,0,0,0,18,0,0,0,80,0
FP1_0030,0,0,80,0,0,0,0,0,0,0,41,0,0,0,0
FP1_0031,0,0,80,0,24,0,0,0,0,22,0,0,0,0,0
FP1_0032,0,0,80,0,43,0,0,0,0,6,0,0,0,0,0
FP1_0033,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0034,6,0,65,0,24,0,0,0,0,6,0,0,0,0,0
FP1_0035,0,0,61,0,80,0,0,0,0,16,80,0,0,0,0
FP1_0036,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0037,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0038,0,0,56,0,80,0,0,0,0,0,80,0,0,0,0
FP1_0039,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0040,0,0,56,0,0,0,0,0,0,16,0,0,0,0,0
FP1_0041,0,0,58,0,80,0,0,0,0,0,41,0,0,0,0
FP1_0042,0,0,58,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0043,0,0,58,0,80,0,0,0,0,41,0,0,0,0,0
FP1_0044,0,0,61,0,80,0,0,0,0,80,0,0,0,0,0
FP1_0045,0,0,80,0,24,0,0,0,0,16,0,0,0,0,0
FP1_0046,0,0,80,0,80,0,0,0,0,6,0,0,0,0,0
FP1_0047,0,0,80,0,80,0,0,0,0,19,0,0,0,0,0
FP1_0048,0,0,80,0,0,19,0,0,0,0,0,0,0,0,0
FP1_0049,0,0,80,0,0,12,0,0,0,0,0,0,0,0,0
HP1_0000,0,0,80,67,80,0,0,0,0,0,80,0,0,0,0
HP1_0001,0,0,0,80,80,0,0,0,0,0,49,0,0,0,0
HP1_0002,0,0,34,42,80,0,0,0,0,0,0,0,0,0,0
HP1_0003,18,0,0,60,80,0,9,0,0,0,0,0,0,0,0
HP1_0004,6,0,0,35,80,0,0,0,18,0,49,0,58,0,0
HP1_0005,0,0,0,67,80,0,9,0,0,0,10,0,0,0,0
HP1_0006,0,0,80,67,80,80,0,0,0,0,0,0,0,0,11
HP1_0007,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
HP1_0008,70,0,34,58,80,0,0,0,0,0,0,0,0,0,0
HP1_0009,25,0,0,0,80,0,0,0,18,0,49,0,0,0,0
HP1_0010,1,0,0,80,80,0,0,0,0,12,0,0,0,0,0
HP1_0011,0,0,58,80,80,0,0,0,0,0,0,0,0,0,0
HP1_0012,0,0,0,67,80,0,0,0,0,0,0,0,0,0,0
HP1_0013,0,0,0,33,80,0,0,0,0,0,0,0,0,0,0
HP1_0014,39,0,0,58,80,0,0,0,18,0,49,0,0,0,0
HP1_0015,1,0,0,58,80,0,0,0,0,0,49,0,0,0,0
HP1_0016,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0
HP1_0017,0,0,0,55,56,0,9,0,0,0,0,0,0,0,0
HP1_0018,1,0,0,80,80,0,0,63,0,0,0,35,0,0,0
HP1_0019,20,0,0,80,80,0,0,0,18,0,49,0,7,0,0
HP1_0020,53,0,0,60,80,0,0,0,0,0,0,0,0,0,0
HP1_0021,21,0,0,80,80,80,0,0,18,0,49,0,0,0,0
HP1_0022,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0
HP1_0023,0,0,0,60,80,0,9,0,0,0,0,0,0,0,0
HP1_0024,0,0,0,55,80,0,9,0,0,22,0,0,0,0,0
HP1_0025,0,0,0,47,80,0,0,0,0,0,0,0,0,0,0
HP1_0026,17,0,0,20,80,0,0,0,0,0,0,0,0,0,0
HP1_0027,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0
HP1_0028,50,0,0,67,80,29,0,0,18,0,49,0,0,0,0
HP1_0029,0,0,0,55,80,0,0,0,7,0,49,0,0,0,0
HP1_0030,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0
HP1_0031,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0
HP1_0032,0,0,34,80,80,27,0,0,0,0,0,0,0,0,0
HP1_0033,0,0,0,55,80,0,9,0,0,0,0,0,0,0,0
HP1_0034,0,0,0,80,0,0,9,0,0,0,0,0,0,0,0
HP1_0035,0,0,80,58,0,0,0,0,0,27,0,0,0,0,0
HP1_0036,0,0,0,80,80,0,0,0,18,16,49,0,0,0,0
HP1_0037,0,0,0,47,80,0,0,0,0,0,0,0,0,0,0
HP1_0038,0,0,0,42,0,0,0,0,0,0,49,0,0,0,0
HP1_0039,0,0,0,45,24,0,0,0,0,0,0,0,0,0,0
HP1_0040,70,0,0,67,80,0,80,0,52,0,49,0,0,0,0
HP1_0041,0,0,0,67,80,0,0,0,0,0,0,0,0,0,0
HP1_0042,7,0,0,58,80,45,0,0,0,0,0,0,0,0,0
HP1_0043,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
HP1_0044,0,0,0,33,43,0,0,0,0,11,0,0,0,0,0
HP1_0045,0,0,43,33,67,0,0,0,0,0,0,0,0,0,0
HP1_0046,79,0,0,0,80,0,0,0,18,0,10,0,0,0,0
HP1_0047,6,0,0,25,80,0,0,0,0,0,0,80,0,0,0
HP1_0048,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0
HP1_0049,0,0,0,58,80,0,0,0,0,0,0,0,0,0,0
IP1_0000,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0003,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0004,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0005,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0006,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0007,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0008,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0009,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0011,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0012,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0013,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0014,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0015,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0016,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0017,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0018,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0019,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0020,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0021,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0022,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0024,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0025,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0026,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0027,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0028,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0029,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
IP1_0030,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0031,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0032,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0033,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0034,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0035,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0036,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0037,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0038,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0039,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0040,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0041,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0042,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0043,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0044,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0045,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0046,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0047,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0048,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0000,0,0,0,0,80,80,0,0,0,80,0,0,0,0,0
KP1_0001,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
KP1_0002,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
KP1_0003,0,0,0,0,80,80,0,0,0,0,80,0,0,0,0
KP1_0004,0,0,0,0,80,0,0,0,0,62,0,0,0,0,0
KP1_0005,6,0,0,0,80,80,0,0,23,16,80,80,0,0,0
KP1_0006,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
KP1_0007,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
KP1_0008,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
KP1_0009,0,0,41,58,80,80,0,0,0,0,0,0,0,0,0
KP1_0010,0,0,0,0,67,80,0,0,0,0,49,0,0,0,0
KP1_0011,0,0,0,0,80,80,0,0,0,0,49,0,0,0,0
KP1_0012,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
KP1_0013,6,0,0,0,80,53,0,0,0,0,0,0,0,0,0
KP1_0014,0,0,0,0,24,80,0,0,0,0,0,0,0,0,0
KP1_0015,0,0,0,0,80,60,0,0,0,0,0,58,0,0,0
KP1_0016,0,0,0,0,80,68,0,14,0,0,0,0,0,0,0
KP1_0017,0,0,19,0,80,68,0,0,0,52,0,0,0,0,37
KP1_0018,0,0,0,0,24,80,9,0,0,0,49,0,0,79,0
KP1_0019,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0
KP1_0020,6,0,0,0,80,80,0,0,0,62,0,0,0,0,0
KP1_0021,0,0,0,0,80,61,0,0,0,0,0,0,0,0,0
KP1_0022,0,0,80,0,80,80,0,0,0,25,80,0,0,0,0
KP1_0023,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
KP1_0024,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
KP1_0025,0,0,0,0,24,61,0,0,0,0,10,0,0,0,0
KP1_0026,6,0,0,0,0,80,0,0,18,0,0,0,0,0,0
KP1_0027,0,0,0,0,43,80,80,0,0,0,0,0,0,0,0
KP1_0028,0,0,19,0,80,80,0,0,0,34,0,0,0,0,0
KP1_0029,0,0,34,0,80,80,0,0,0,0,80,0,0,0,0
KP1_0030,6,0,0,0,80,80,0,0,18,0,49,0,0,0,0
KP1_0031,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
KP1_0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0033,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
KP1_0034,0,0,0,0,80,61,0,0,0,0,49,0,0,0,0
KP1_0035,0,0,0,0,80,80,0,0,0,0,49,0,0,0,0
KP1_0036,0,0,0,0,80,60,0,0,0,0,0,0,0,0,0
KP1_0037,0,0,0,0,80,68,0,0,0,0,0,0,0,0,0
KP1_0038,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
KP1_0039,6,0,0,0,80,61,0,0,0,0,0,0,0,0,0
KP1_0040,6,0,0,0,80,12,0,0,0,74,0,0,0,0,0
KP1_0041,0,0,0,0,24,80,9,0,0,19,0,0,0,0,0
KP1_0042,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0
KP1_0043,0,0,0,0,0,68,9,0,0,0,0,0,0,0,0
KP1_0044,0,0,0,0,0,60,9,0,0,0,0,0,0,0,0
KP1_0045,0,0,0,0,0,33,80,0,0,0,0,0,0,0,0
KP1_0046,0,0,0,0,56,12,0,0,0,0,0,0,0,80,0
KP1_0047,0,0,0,0,67,68,0,0,0,0,0,0,0,0,0
KP1_0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0049,0,0,0,0,80,80,9,0,0,0,0,0,0,0,0
LP1_0000,6,0,0,0,43,0,80,0,0,0,0,0,0,0,0
LP1_0001,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0002,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0
LP1_0003,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0004,0,0,0,0,80,0,9,0,0,0,0,0,0,0,0
LP1_0005,0,0,0,0,43,0,9,0,0,0,0,0,0,0,0
LP1_0006,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
LP1_0007,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0008,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
LP1_0009,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0
LP1_0010,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0011,6,0,0,0,67,0,15,0,0,0,0,0,0,0,0
LP1_0012,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0013,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0014,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
LP1_0015,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0016,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0017,6,0,0,0,80,0,9,0,0,0,0,0,0,0,0
LP1_0018,6,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0019,6,0,0,0,24,0,80,0,0,0,0,0,0,0,0
LP1_0020,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0021,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0022,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0
LP1_0023,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0024,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
LP1_0025,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0026,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0027,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0028,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0029,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0030,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
LP1_0031,6,0,0,0,24,0,80,0,0,0,0,0,0,0,0
LP1_0032,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0033,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0034,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0035,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0036,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0037,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0038,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0039,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0040,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0041,0,0,0,0,80,0,9,0,0,0,0,0,0,0,0
LP1_0042,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0043,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
LP1_0044,6,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0045,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0046,6,0,0,0,56,0,80,0,0,0,0,0,0,0,0
LP1_0047,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0048,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0049,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
MP1_0000,6,0,0,0,0,27,0,80,0,0,0,0,0,0,0
MP1_0001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0002,0,0,0,0,0,0,0,80,0,6,0,0,0,80,0
MP1_0003,0,0,0,0,0,0,0,80,23,0,0,0,0,0,0
MP1_0004,0,0,0,0,0,80,9,80,0,0,0,0,0,0,0
MP1_0005,0,0,0,0,0,0,0,80,18,0,0,0,80,0,0
MP1_0006,0,0,0,0,0,0,0,80,0,0,80,0,0,0,0
MP1_0007,0,0,0,0,24,0,0,80,11,0,0,0,0,0,0
MP1_0008,0,0,0,0,0,0,0,59,0,0,49,0,0,65,0
MP1_0009,0,0,0,0,0,0,9,80,0,0,0,0,0,0,0
MP1_0010,49,0,0,20,24,12,0,80,18,0,10,0,80,1,0
MP1_0011,0,0,0,20,0,0,0,67,0,0,0,0,0,0,0
MP1_0012,0,0,0,0,0,0,9,80,0,0,0,0,0,0,0
MP1_0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0014,0,0,22,0,0,0,0,80,0,52,0,0,0,34,0
MP1_0015,0,0,0,0,43,0,0,80,18,0,49,0,80,80,0
MP1_0016,0,0,0,0,0,0,9,80,0,0,0,0,0,0,0
MP1_0017,0,0,0,0,0,0,9,80,0,0,0,0,0,0,0
MP1_0018,0,0,0,0,0,0,0,80,0,0,39,0,0,80,0
MP1_0019,0,0,0,0,56,0,0,80,18,0,49,0,80,0,0
MP1_0020,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
MP1_0021,0,0,0,0,0,0,0,80,0,0,0,0,41,0,0
MP1_0022,0,0,0,0,0,0,0,80,0,18,0,0,0,80,0
MP1_0023,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0
MP1_0024,0,0,0,0,80,33,0,80,0,0,49,0,0,0,0
MP1_0025,0,0,0,0,0,12,9,80,0,0,10,0,0,0,0
