,A,E,F,H,I,K,L,M,N,T,V,W,X,Y,Z
HP1_0033,0,0,0,23,80,0,0,0,0,0,0,0,0,0,0
HP1_0034,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
HP1_0035,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0
HP1_0036,0,0,0,15,80,0,0,0,0,0,0,0,0,0,0
HP1_0037,0,0,0,22,80,0,0,0,0,0,0,0,0,0,0
HP1_0038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HP1_0039,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0
HP1_0040,33,0,0,6,80,0,80,0,0,0,0,0,0,0,0
HP1_0041,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0
HP1_0042,0,0,0,46,80,19,0,0,0,0,0,0,0,0,0
HP1_0043,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
HP1_0044,0,0,0,23,41,0,0,0,0,0,0,0,0,0,0
HP1_0045,0,0,29,28,64,0,0,0,0,0,0,0,0,0,0
HP1_0046,14,0,0,1,80,0,0,0,0,0,0,0,0,0,0
HP1_0047,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0
HP1_0048,0,0,0,23,80,0,0,0,0,0,0,0,0,0,0
HP1_0049,0,0,0,10,80,0,0,0,0,0,0,0,0,0,0
IP1_0000,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0003,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0004,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0005,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0006,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0007,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0008,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0009,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0011,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0012,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0013,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0014,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0015,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0016,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0017,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0018,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0019,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0020,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0021,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0022,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0024,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0025,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0026,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0027,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0028,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0029,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
IP1_0030,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0031,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0032,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0033,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0034,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0035,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0036,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0037,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0038,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0039,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0040,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0041,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0042,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0043,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0044,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0045,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0046,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0047,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0048,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0000,0,14,0,0,80,52,0,0,0,0,34,0,0,0,0
KP1_0001,0,0,0,0,0,32,0,0,0,0,34,0,0,0,0
KP1_0002,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
KP1_0003,0,0,0,0,80,52,0,0,0,0,80,0,0,0,0
KP1_0004,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
KP1_0005,0,0,0,0,80,52,0,0,0,0,80,0,0,0,0
KP1_0006,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
KP1_0007,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
KP1_0008,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
KP1_0009,0,0,29,25,80,33,0,0,0,0,0,0,0,0,0
KP1_0010,0,0,0,0,64,24,0,0,0,0,34,0,0,0,0
KP1_0011,0,0,0,0,80,24,0,0,0,0,28,0,0,0,0
KP1_0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0013,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0
KP1_0014,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0
KP1_0015,0,0,0,0,80,52,0,0,0,0,34,0,0,0,0
KP1_0016,0,0,0,0,80,48,0,0,0,0,0,0,0,0,0
KP1_0017,0,0,0,0,80,33,0,0,0,0,0,0,0,0,0
KP1_0018,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0
KP1_0019,0,0,0,0,0,23,80,0,0,0,0,0,0,0,0
KP1_0020,0,0,0,0,80,43,0,0,0,30,0,0,0,0,0
KP1_0021,0,0,0,0,80,52,0,0,0,0,0,0,0,0,0
KP1_0022,0,0,21,0,80,61,0,0,0,0,80,0,0,0,0
KP1_0023,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
KP1_0024,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
KP1_0025,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0
KP1_0026,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
KP1_0027,0,0,0,0,41,23,80,0,0,0,0,0,0,0,0
KP1_0028,0,0,0,0,80,61,0,0,0,0,0,0,0,0,28
KP1_0029,0,0,0,0,80,9,0,0,0,0,80,0,0,0,0
KP1_0030,0,0,0,0,80,43,0,0,0,0,0,0,0,0,0
KP1_0031,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
KP1_0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0033,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
KP1_0034,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
KP1_0035,0,0,0,0,80,24,0,0,0,0,0,0,0,0,0
KP1_0036,0,0,0,0,80,24,0,0,0,0,0,0,0,0,0
KP1_0037,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0
KP1_0038,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
KP1_0039,0,0,0,0,80,39,0,0,0,0,0,0,0,0,0
KP1_0040,0,0,0,0,80,19,0,0,0,30,0,0,0,0,0
KP1_0041,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0
KP1_0042,0,0,0,0,80,61,0,0,0,0,34,0,0,0,0
KP1_0043,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
KP1_0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0045,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
KP1_0046,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
KP1_0047,0,0,0,0,64,20,0,0,0,0,0,0,0,0,0
KP1_0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0049,0,0,0,0,80,24,0,0,0,0,0,0,0,0,0
LP1_0000,0,0,0,0,41,0,80,0,0,0,0,0,0,0,0
LP1_0001,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0002,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
LP1_0003,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0004,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
LP1_0005,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
LP1_0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0007,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0009,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
LP1_0010,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0011,0,0,0,0,64,0,17,0,0,0,0,0,0,0,0
LP1_0012,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0013,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0015,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0016,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0017,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
LP1_0018,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0019,0,0,0,0,23,0,80,0,0,0,0,0,0,0,0
LP1_0020,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0021,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0022,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
LP1_0023,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0025,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0026,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0027,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0028,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0029,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0030,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
LP1_0031,0,0,0,0,23,0,80,0,0,0,0,0,0,0,0
LP1_0032,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0033,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0034,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0035,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0036,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0037,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0038,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0039,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0040,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0041,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
LP1_0042,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0044,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0045,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0046,0,0,0,0,57,0,80,0,0,0,0,0,0,0,0
LP1_0047,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0048,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0049,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
MP1_0000,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
MP1_0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0002,0,0,0,0,0,0,0,80,0,0,0,0,0,80,0
MP1_0003,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
MP1_0004,0,0,0,0,0,33,0,26,0,0,0,0,0,0,0
MP1_0005,0,0,0,0,0,0,0,57,0,0,0,0,60,30,0
MP1_0006,0,0,0,0,0,0,0,26,0,0,46,0,0,0,0
MP1_0007,0,0,0,0,23,0,0,26,0,0,0,0,0,0,0
MP1_0008,0,0,0,0,0,0,0,57,0,0,0,0,0,80,0
MP1_0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0010,0,0,0,6,23,0,0,26,0,0,0,0,60,0,0
MP1_0011,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0
MP1_0012,0,0,0,0,0,0,0,57,0,0,0,0,0,30,0
MP1_0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0014,0,0,39,0,0,0,0,31,0,30,0,0,0,23,0
MP1_0015,0,0,0,0,41,0,0,31,0,0,0,0,24,80,0
MP1_0016,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
MP1_0017,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
MP1_0018,0,0,0,0,0,0,0,26,0,0,34,0,0,27,0
MP1_0019,0,0,0,0,57,0,0,57,0,0,0,0,60,30,0
MP1_0020,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
MP1_0021,0,0,0,0,0,0,0,26,0,0,0,0,36,0,0
MP1_0022,0,0,0,0,0,0,0,80,0,0,0,0,0,80,0
MP1_0023,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
MP1_0024,0,0,0,0,80,0,0,26,0,0,0,0,0,0,0
MP1_0025,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
